iter	Passed	Remaining
406	4039	3900
407	4047	3888
408	4056	3877
409	4065	3866
410	4073	3855
411	4081	3843
412	4089	3832
413	4097	3820
414	4105	3808
415	4113	3796
416	4120	3784
417	4128	3772
418	4136	3761
419	4143	3749
420	4151	3737
421	4160	3726
422	4167	3714
423	4175	3702
424	4184	3692
425	4193	3681
426	4201	3669
427	4209	3658
428	4216	3646
429	4222	3633
430	4230	3622
431	4237	3609
432	4244	3597
433	4253	3586
434	4260	3575
435	4269	3564
436	4277	3553
437	4285	3541
438	4293	3530
439	4300	3518
440	4307	3506
441	4315	3495
442	4322	3483
443	4329	3471
444	4335	3458
445	4343	3447
446	4350	3435
447	4358	3424
448	4366	3413
449	4374	3402
450	4382	3391
451	4390	3380
452	4398	3368
453	4404	3356
454	4413	3346
455	4420	3335
456	4428	3323
457	4434	3311
458	4442	3300
459	4449	3289
460	4456	3277
461	4464	3266
462	4471	3254
463	4479	3243
464	4487	3233
465	4495	3221
466	4502	3210
467	4509	3199
468	4516	3187
469	4523	3176
470	4531	3165
471	4539	3154
472	4546	3143
473	4554	3132
474	4561	3121
475	4568	3109
476	4576	3098
477	4583	3087
478	4590	3076
479	4597	3064
480	4607	3055
481	4616	3045
482	4624	3035
483	4633	3024
484	4641	3014
485	4649	3003
486	4657	2993
487	4664	2982
488	4671	2971
489	4680	2961
490	4687	2950
491	4694	2939
492	4702	2928
493	4710	2917
494	4717	2906
495	4724	2895
496	4732	2885
497	4742	2875
498	4748	2864
499	4755	2853
500	4762	2842
501	4770	2832
502	4778	2821
503	4785	2810
504	4792	2799
505	4799	2788
506	4806	2777
507	4814	2767
508	4821	2756
509	4829	2746
510	4838	2736
511	4846	2726
512	4855	2716
513	4864	2706
514	4873	2696
515	4882	2687
516	4890	2677
517	4897	2666
518	4904	2655
519	4913	2645
520	4919	2634
521	4927	2624
522	4934	2613
523	4941	2602
524	4948	2591
525	4955	2581
526	4962	2570
527	4970	2560
528	4977	2549
529	4986	2540
530	4993	2529
531	5000	2519
532	5008	2509
533	5018	2499
534	5038	2495
535	5057	2490
536	5073	2484
537	5090	2479
538	5099	2469
539	5107	2459
540	5124	2453
541	5132	2443
542	5141	2433
543	5148	2422
544	5155	2412
545	5163	2402
546	5170	2391
547	5178	2381
548	5186	2371
549	5195	2361
550	5202	2351
551	5210	2340
552	5217	2330
553	5225	2320
554	5232	2309
555	5239	2299
556	5246	2288
557	5254	2278
558	5261	2268
559	5269	2258
560	5276	2248
561	5284	2237
562	5300	2231
563	5307	2220
564	5316	2211
565	5325	2201
566	5345	2196
567	5353	2186
568	5361	2176
569	5368	2166
570	5375	2155
571	5383	2145
572	5391	2135
573	5399	2125
574	5409	2116
575	5418	2107
576	5427	2097
577	5436	2088
578	5445	2078
579	5453	2068
580	5460	2058
581	5468	2048
582	5475	2038
583	5483	2028
584	5490	2018
585	5498	2007
586	5506	1998
587	5513	1987
588	5521	1978
589	5529	1967
590	5538	1958
591	5547	1949
592	5557	1939
593	5564	1929
594	5573	1920
595	5581	1910
596	5588	1900
597	5595	1890
598	5603	1880
599	5610	1870
600	5619	1860
601	5626	1850
602	5633	1840
603	5642	1830
604	5651	1821
605	5660	1812
606	5668	1802
607	5675	1792
608	5684	1782
609	5690	1772
610	5699	1763
611	5708	1753
612	5717	1744
613	5725	1734
614	5732	1724
615	5740	1714
616	5750	1705
617	5756	1695
618	5766	1686
619	5773	1676
620	5782	1666
621	5789	1656
622	5797	1647
623	5805	1637
624	5812	1627
625	5819	1617
626	5827	1608
627	5835	1598
